trade_date,ticker,sector,company_name,shares_held,buy_price,close_price,adj_close,volume,daily_return,cumulative_return,market_value,cost_basis,unrealized_pnl,pnl_pct
2023-05-23,V,Financials,Visa Inc.,20.0,210.0,224.58,219.5113,8537200,-0.02896929,0.02589564,4390.226000000001,4200.0,190.22600000000057,4.529190476190479
2023-05-23,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,106.4,96.2496,14394400,0.01362315,0.76958363,4331.232,3240.0,1091.232,33.68
2023-05-24,AAPL,Technology,Apple Inc.,50.0,145.0,171.84,169.4642,45143500,0.00163191,-0.0476313,8473.210000000001,7250.0,1223.210000000001,16.87186206896552
2023-05-24,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,116.75,116.75,63487900,0.01530568,-0.31486551,3502.5,4200.0,-697.5,-16.607142857142858
2023-05-24,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,320.2,320.2,3071500,-0.00900622,0.06453007,3842.3999999999996,3720.0,122.39999999999964,3.2903225806451575
2023-05-24,CAT,Industrials,Caterpillar Inc.,15.0,210.0,209.7,200.0549,2964000,-0.01415094,0.04745611,3000.8235,3150.0,-149.17650000000003,-4.735761904761903
2023-05-24,CVX,Energy,Chevron Corporation,25.0,125.0,157.27,138.6047,7064000,0.00267733,0.39179232,3465.1175000000003,3125.0,340.1175000000003,10.883760000000006
2023-05-24,GOOGL,Technology,Alphabet Inc.,20.0,130.0,120.9,119.8374,34182600,-0.0135443,-0.16615768,2396.748,2600.0,-203.25199999999995,-7.817384615384613
2023-05-24,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,319.81,295.8567,1439100,-0.01162042,-0.16374226,2958.567,3500.0,-541.433,-15.46951428571429
2023-05-24,HON,Industrials,Honeywell International Inc.,20.0,195.0,189.648,177.8045,1764847,-0.01595082,-0.0430421,3556.0899999999997,3900.0,-343.9100000000003,-8.818205128205134
2023-05-24,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,156.66,143.5253,5015100,-0.00095641,-0.0488853,5023.385499999999,5775.0,-751.6145000000006,-13.014969696969706
2023-05-24,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,135.34,125.832,8578000,-0.0091516,-0.12339623,3145.7999999999997,3750.0,-604.2000000000003,-16.112000000000005
2023-05-24,KO,Consumer,The Coca-Cola Company,60.0,58.0,60.88,55.3145,11090100,-0.00846972,0.06512505,3318.8700000000003,3480.0,-161.12999999999965,-4.630172413793099
2023-05-24,MSFT,Technology,Microsoft Corporation,30.0,290.0,313.85,306.5955,23384900,-0.00447279,-0.04920543,9197.865,8700.0,497.8649999999998,5.722586206896557
2023-05-24,NVDA,Technology,NVIDIA Corporation,40.0,220.0,30.538,30.4755,721419000,-0.00488813,0.01496698,1219.02,8800.0,-7580.98,-86.1475
2023-05-24,PFE,Healthcare,Pfizer Inc.,100.0,48.0,38.63,32.0528,39326400,-0.02547825,-0.28179435,3205.2799999999997,4800.0,-1594.7200000000003,-33.223333333333336
2023-05-24,PG,Consumer,The Procter & Gamble Company,40.0,155.0,146.33,135.3748,5755400,-0.00826865,-0.06784193,5414.992,6200.0,-785.0079999999998,-12.661419354838714
2023-05-24,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,480.83,450.7094,1904700,0.00289916,-0.02699236,4507.094,4700.0,-192.90599999999995,-4.1043829787234
2023-05-24,V,Financials,Visa Inc.,20.0,210.0,222.25,217.2339,6730800,-0.01037486,0.01525211,4344.678,4200.0,144.67799999999988,3.4447142857142885
2023-05-24,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,107.59,97.326,16340300,0.01118342,0.78937363,4379.67,3240.0,1139.67,35.17499999999999
2023-05-25,AAPL,Technology,Apple Inc.,50.0,145.0,172.99,170.5984,56058300,0.00669286,-0.04125723,8529.92,7250.0,1279.92,17.65406896551724
2023-05-25,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,115.0,115.0,66496700,-0.01498929,-0.32513519,3450.0,4200.0,-750.0,-17.857142857142858
2023-05-25,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,319.02,319.02,4245400,-0.0036852,0.06060707,3828.24,3720.0,108.23999999999978,2.909677419354833
2023-05-25,CAT,Industrials,Caterpillar Inc.,15.0,210.0,209.98,200.3221,2243600,0.00133563,0.04885513,3004.8315000000002,3150.0,-145.16849999999977,-4.608523809523807
2023-05-25,CVX,Energy,Chevron Corporation,25.0,125.0,154.56,136.2163,7037700,-0.01723174,0.36780932,3405.4075,3125.0,280.4074999999998,8.973039999999992
2023-05-25,GOOGL,Technology,Alphabet Inc.,20.0,130.0,123.48,122.3947,42317000,0.02133975,-0.1483637,2447.8940000000002,2600.0,-152.10599999999977,-5.850230769230769
2023-05-25,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,323.88,299.622,1618500,0.01272677,-0.1530994,2996.2200000000003,3500.0,-503.77999999999975,-14.393714285714282
2023-05-25,HON,Industrials,Honeywell International Inc.,20.0,195.0,190.0533,178.1844,2449844,0.00213662,-0.04099745,3563.688,3900.0,-336.3119999999999,-8.62338461538461
2023-05-25,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,154.41,141.4639,6886100,-0.01436262,-0.06254581,4951.2365,5775.0,-823.7635,-14.264303030303033
2023-05-25,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,135.67,126.1388,8472500,0.00243817,-0.12125892,3153.4700000000003,3750.0,-596.5299999999997,-15.907466666666664
2023-05-25,KO,Consumer,The Coca-Cola Company,60.0,58.0,60.41,54.8875,14463600,-0.00771949,0.05690282,3293.25,3480.0,-186.75,-5.366379310344822
2023-05-25,MSFT,Technology,Microsoft Corporation,30.0,290.0,325.92,318.3865,43301700,0.03845784,-0.01263992,9551.595000000001,8700.0,851.5950000000012,9.788448275862073
2023-05-25,NVDA,Technology,NVIDIA Corporation,40.0,220.0,37.98,37.9022,1543911000,0.24369411,0.26230846,1516.088,8800.0,-7283.912,-82.77172727272728
2023-05-25,PFE,Healthcare,Pfizer Inc.,100.0,48.0,37.83,31.389,30266600,-0.02070958,-0.29666809,3138.9,4800.0,-1661.1,-34.60625
2023-05-25,PG,Consumer,The Procter & Gamble Company,40.0,155.0,145.39,134.5052,6510300,-0.00642365,-0.07382978,5380.2080000000005,6200.0,-819.7919999999995,-13.222451612903225
2023-05-25,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,477.7,447.7756,2684100,-0.00650929,-0.03332595,4477.756,4700.0,-222.2439999999997,-4.7285957446808515
2023-05-25,V,Financials,Visa Inc.,20.0,210.0,223.38,218.3384,6827600,0.00508438,0.02041404,4366.768,4200.0,166.76800000000003,3.9706666666666703
2023-05-25,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,105.66,95.5802,14316500,-0.01793765,0.75727647,4301.109,3240.0,1061.1090000000004,32.75027777777779
2023-05-26,AAPL,Technology,Apple Inc.,50.0,145.0,175.43,173.0046,54835000,0.01410447,-0.02773468,8650.230000000001,7250.0,1400.2300000000014,19.31351724137932
2023-05-26,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,120.11,120.11,96779900,0.04443478,-0.29514772,3603.3,4200.0,-596.6999999999998,-14.207142857142857
2023-05-26,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,320.6,320.6,3229400,0.00495267,0.0658599,3847.2000000000003,3720.0,127.20000000000027,3.4193548387096846
2023-05-26,CAT,Industrials,Caterpillar Inc.,15.0,210.0,211.8,202.0583,1973900,0.00866704,0.0579456,3030.8745,3150.0,-119.1255000000001,-3.7817619047619035
2023-05-26,CVX,Energy,Chevron Corporation,25.0,125.0,154.08,135.7933,7736200,-0.00310536,0.36356178,3394.8324999999995,3125.0,269.8324999999995,8.63463999999999
2023-05-26,GOOGL,Technology,Alphabet Inc.,20.0,130.0,124.61,123.5148,35635900,0.00915154,-0.14056991,2470.296,2600.0,-129.70400000000018,-4.98861538461539
2023-05-26,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,332.01,307.143,2718700,0.02510163,-0.13184081,3071.43,3500.0,-428.57000000000016,-12.24485714285715
2023-05-26,HON,Industrials,Honeywell International Inc.,20.0,195.0,191.5163,179.556,1995000,0.00769764,-0.03361539,3591.1200000000003,3900.0,-308.87999999999965,-7.919999999999994
2023-05-26,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,154.35,141.4089,6845400,-0.00038879,-0.06291028,4949.3115,5775.0,-825.6885000000002,-14.297636363636371
2023-05-26,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,136.94,127.3196,8579900,0.00936112,-0.11303293,3182.99,3750.0,-567.0100000000002,-15.120266666666671
2023-05-26,KO,Consumer,The Coca-Cola Company,60.0,58.0,60.26,54.7512,12570300,-0.00248326,0.05427825,3285.0719999999997,3480.0,-194.92800000000034,-5.601379310344832
2023-05-26,MSFT,Technology,Microsoft Corporation,30.0,290.0,332.89,325.1955,36630600,0.02138596,0.00847572,9755.865,8700.0,1055.8649999999998,12.13637931034482
2023-05-26,NVDA,Technology,NVIDIA Corporation,40.0,220.0,38.946,38.8662,714397000,0.02543388,0.29441386,1554.648,8800.0,-7245.352,-82.33354545454546
2023-05-26,PFE,Healthcare,Pfizer Inc.,100.0,48.0,37.6,31.1981,20234600,-0.00608175,-0.30094557,3119.81,4800.0,-1680.19,-35.00395833333334
2023-05-26,PG,Consumer,The Procter & Gamble Company,40.0,155.0,145.4,134.5144,4716400,6.84e-05,-0.07376643,5380.576,6200.0,-819.424,-13.21651612903226
2023-05-26,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,481.52,451.3562,3135200,0.00799642,-0.02559602,4513.562,4700.0,-186.4380000000001,-3.9667659574468086
2023-05-26,V,Financials,Visa Inc.,20.0,210.0,225.01,219.9316,5067300,0.00729693,0.02785993,4398.632,4200.0,198.6319999999996,4.729333333333335
2023-05-26,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,104.97,94.956,12370300,-0.00653064,0.74580032,4273.02,3240.0,1033.0200000000004,31.883333333333336
2023-05-30,AAPL,Technology,Apple Inc.,50.0,145.0,177.3,174.8488,55964400,0.01065983,-0.01737049,8742.44,7250.0,1492.4400000000005,20.585379310344834
2023-05-30,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,121.66,121.66,64314800,0.01290484,-0.28605172,3649.7999999999997,4200.0,-550.2000000000003,-13.100000000000003
2023-05-30,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,322.19,322.19,3231800,0.00495945,0.07114598,3866.2799999999997,3720.0,146.27999999999975,3.932258064516128
2023-05-30,CAT,Industrials,Caterpillar Inc.,15.0,210.0,209.9,200.2457,2885900,-0.00897068,0.04845511,3003.6855,3150.0,-146.31449999999995,-4.644904761904762
2023-05-30,CVX,Energy,Chevron Corporation,25.0,125.0,153.12,134.9472,7814800,-0.00623079,0.35506571,3373.6800000000003,3125.0,248.6800000000003,7.957760000000008
2023-05-30,GOOGL,Technology,Alphabet Inc.,20.0,130.0,123.67,122.583,35076700,-0.00754404,-0.14705348,2451.66,2600.0,-148.34000000000015,-5.705384615384617
2023-05-30,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,330.83,306.0514,1998600,-0.00355404,-0.13492629,3060.514,3500.0,-439.4859999999999,-12.556742857142858
2023-05-30,HON,Industrials,Honeywell International Inc.,20.0,195.0,192.307,180.2974,2282920,0.00412907,-0.02962512,3605.9480000000003,3900.0,-294.0519999999997,-7.539794871794866
2023-05-30,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,154.37,141.4272,5593100,0.00012941,-0.06278901,4949.952,5775.0,-825.0479999999998,-14.286545454545454
2023-05-30,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,137.46,127.803,7399900,0.00379674,-0.10966534,3195.075,3750.0,-554.9250000000002,-14.798000000000004
2023-05-30,KO,Consumer,The Coca-Cola Company,60.0,58.0,59.78,54.3151,15634200,-0.00796512,0.0458808,3258.906,3480.0,-221.09400000000005,-6.353275862068964
2023-05-30,MSFT,Technology,Microsoft Corporation,30.0,290.0,331.21,323.5543,29503100,-0.00504681,0.00338613,9706.629,8700.0,1006.6290000000008,11.570448275862073
2023-05-30,NVDA,Technology,NVIDIA Corporation,40.0,220.0,40.111,40.0289,923401000,0.02991545,0.33313684,1601.156,8800.0,-7198.844,-81.80504545454545
2023-05-30,PFE,Healthcare,Pfizer Inc.,100.0,48.0,37.01,30.7086,24371100,-0.01569006,-0.31191378,3070.86,4800.0,-1729.1399999999999,-36.02375
2023-05-30,PG,Consumer,The Procter & Gamble Company,40.0,155.0,143.18,132.4606,5561000,-0.01526825,-0.0879084,5298.424,6200.0,-901.576,-14.541548387096775
2023-05-30,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,479.85,449.7908,3180800,-0.00346821,-0.02897546,4497.907999999999,4700.0,-202.09200000000055,-4.299829787234045
2023-05-30,V,Financials,Visa Inc.,20.0,210.0,221.64,216.6376,6916000,-0.01497738,0.01246528,4332.7519999999995,4200.0,132.7519999999995,3.160761904761901
2023-05-30,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,104.04,94.1147,11938000,-0.00885989,0.73033272,4235.1615,3240.0,995.1615000000002,30.71486111111111
2023-05-31,AAPL,Technology,Apple Inc.,50.0,145.0,177.25,174.7994,99625300,-0.00028253,-0.01764811,8739.97,7250.0,1489.9699999999993,20.55131034482758
2023-05-31,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,120.58,120.58,72800800,-0.0088772,-0.29238958,3617.4,4200.0,-582.5999999999999,-13.871428571428574
2023-05-31,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,321.08,321.08,6175000,-0.00344517,0.0674557,3852.96,3720.0,132.96000000000004,3.574193548387092
2023-05-31,CAT,Industrials,Caterpillar Inc.,15.0,210.0,205.75,196.2866,5937000,-0.01977121,0.02772588,2944.299,3150.0,-205.70100000000002,-6.53019047619048
2023-05-31,CVX,Energy,Chevron Corporation,25.0,125.0,150.62,132.7439,13346400,-0.01632713,0.33294138,3318.5975,3125.0,193.59749999999985,6.195119999999997
2023-05-31,GOOGL,Technology,Alphabet Inc.,20.0,130.0,122.87,121.7901,37325800,-0.00646827,-0.15257057,2435.8019999999997,2600.0,-164.19800000000032,-6.315307692307696
2023-05-31,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,323.9,301.9219,2938000,-0.01349283,-0.14659858,3019.219,3500.0,-480.78099999999995,-13.736600000000001
2023-05-31,HON,Industrials,Honeywell International Inc.,20.0,195.0,189.391,177.5636,3698439,-0.01516273,-0.04433864,3551.272,3900.0,-348.72800000000007,-8.941743589743584
2023-05-31,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,155.06,142.0594,11324600,0.00447014,-0.05859954,4972.079000000001,5775.0,-802.9209999999994,-13.903393939393933
2023-05-31,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,135.71,126.176,14219900,-0.01273053,-0.12099977,3154.4,3750.0,-595.5999999999999,-15.882666666666664
2023-05-31,KO,Consumer,The Coca-Cola Company,60.0,58.0,59.66,54.206,59432200,-0.00200865,0.04377999,3252.36,3480.0,-227.63999999999987,-6.541379310344822
2023-05-31,MSFT,Technology,Microsoft Corporation,30.0,290.0,328.39,320.7994,45950600,-0.00851449,-0.00515719,9623.982,8700.0,923.982,10.620482758620685
2023-05-31,NVDA,Technology,NVIDIA Corporation,40.0,220.0,37.834,37.7565,1002580000,-0.05676898,0.25745601,1510.2600000000002,8800.0,-7289.74,-82.83795454545454
2023-05-31,PFE,Healthcare,Pfizer Inc.,100.0,48.0,38.02,31.5466,46166300,0.02728877,-0.29313675,3154.6600000000003,4800.0,-1645.3399999999997,-34.27791666666666
2023-05-31,PG,Consumer,The Procter & Gamble Company,40.0,155.0,142.5,131.8315,19854800,-0.00474934,-0.09224023,5273.26,6200.0,-926.7399999999998,-14.947419354838706
2023-05-31,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,487.24,456.7179,4944100,0.01540072,-0.01402099,4567.179,4700.0,-132.8209999999999,-2.8259787234042584
2023-05-31,V,Financials,Visa Inc.,20.0,210.0,221.03,216.0414,20460600,-0.00275206,0.00967891,4320.828,4200.0,120.82800000000043,2.8768571428571477
2023-05-31,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,102.18,92.4322,24926100,-0.01787712,0.69939935,4159.449,3240.0,919.4489999999996,28.378055555555548
2023-06-01,AAPL,Technology,Apple Inc.,50.0,145.0,180.09,177.6002,68901800,0.01602294,-0.00190795,8880.01,7250.0,1630.0100000000002,22.48289655172414
2023-06-01,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,122.77,122.77,54375100,0.01816222,-0.27953781,3683.1,4200.0,-516.9000000000001,-12.307142857142859
2023-06-01,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,323.12,323.12,3375300,0.00635356,0.07423784,3877.44,3720.0,157.44000000000005,4.23225806451613
2023-06-01,CAT,Industrials,Caterpillar Inc.,15.0,210.0,209.07,199.4539,2989100,0.0161361,0.04430937,2991.8085,3150.0,-158.1914999999999,-5.021952380952379
2023-06-01,CVX,Energy,Chevron Corporation,25.0,125.0,152.16,134.1012,9887700,0.01022495,0.34657064,3352.53,3125.0,227.5300000000002,7.280960000000005
2023-06-01,GOOGL,Technology,Alphabet Inc.,20.0,130.0,123.72,122.6326,30772700,0.00691764,-0.14670836,2452.652,2600.0,-147.34799999999996,-5.6672307692307715
2023-06-01,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,316.4,294.9308,3339700,-0.02315533,-0.16635937,2949.308,3500.0,-550.692,-15.73405714285715
2023-06-01,HON,Industrials,Honeywell International Inc.,20.0,195.0,191.625,179.6579,1931063,0.01179465,-0.03306696,3593.1580000000004,3900.0,-306.84199999999964,-7.867743589743584
2023-06-01,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,154.54,141.583,7901300,-0.00335353,-0.06175655,4955.405,5775.0,-819.5950000000003,-14.192121212121215
2023-06-01,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,137.58,127.9146,12248100,0.01377917,-0.10888788,3197.865,3750.0,-552.1350000000002,-14.723600000000003
2023-06-01,KO,Consumer,The Coca-Cola Company,60.0,58.0,60.0,54.515,13402700,0.00570048,0.04973003,3270.9,3480.0,-209.0999999999999,-6.008620689655171
2023-06-01,MSFT,Technology,Microsoft Corporation,30.0,290.0,332.58,324.8926,26773900,0.01275938,0.00753638,9746.778,8700.0,1046.7780000000002,12.031931034482763
2023-06-01,NVDA,Technology,NVIDIA Corporation,40.0,220.0,39.77,39.6886,635873000,0.05117265,0.32180336,1587.544,8800.0,-7212.456,-81.95972727272726
2023-06-01,PFE,Healthcare,Pfizer Inc.,100.0,48.0,38.02,31.5466,20256100,0.0,-0.29313675,3154.6600000000003,4800.0,-1645.3399999999997,-34.27791666666666
2023-06-01,PG,Consumer,The Procter & Gamble Company,40.0,155.0,143.96,133.1822,6091100,0.01024565,-0.08293964,5327.288,6200.0,-872.7120000000004,-14.076000000000002
2023-06-01,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,493.63,462.7076,3376600,0.01311466,-0.00109021,4627.076,4700.0,-72.92399999999998,-1.5515744680851036
2023-06-01,V,Financials,Visa Inc.,20.0,210.0,226.5,221.3879,7003600,0.02474757,0.03466601,4427.758,4200.0,227.7579999999998,5.422809523809525
2023-06-01,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,103.36,93.4996,13551900,0.01154792,0.71902388,4207.482,3240.0,967.482,29.860555555555557
2023-06-02,AAPL,Technology,Apple Inc.,50.0,145.0,180.95,178.4483,61996900,0.00477533,0.00285827,8922.414999999999,7250.0,1672.414999999999,23.067793103448267
2023-06-02,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,124.25,124.25,61264400,0.01205506,-0.27085259,3727.5,4200.0,-472.5,-11.25
2023-06-02,BRK-B,Financials,Berkshire Hathaway Inc.,12.0,310.0,329.48,329.48,3962200,0.01968309,0.09538216,3953.76,3720.0,233.76000000000022,6.283870967741942
2023-06-02,CAT,Industrials,Caterpillar Inc.,15.0,210.0,226.63,216.2062,8358200,0.08399084,0.13202179,3243.093,3150.0,93.09299999999985,2.955333333333331
2023-06-02,CVX,Energy,Chevron Corporation,25.0,125.0,156.26,137.7146,9464300,0.02694532,0.38285442,3442.865,3125.0,317.8649999999998,10.171679999999993
2023-06-02,GOOGL,Technology,Alphabet Inc.,20.0,130.0,124.67,123.5742,26980100,0.00767822,-0.1401566,2471.484,2600.0,-128.51600000000008,-4.942923076923074
2023-06-02,GS,Financials,"The Goldman Sachs Group, Inc.",10.0,350.0,323.65,301.6889,3987700,0.02291419,-0.14725717,3016.889,3500.0,-483.1109999999999,-13.803171428571432
2023-06-02,HON,Industrials,Honeywell International Inc.,20.0,195.0,196.5574,184.2824,2772666,0.02574059,-0.00817753,3685.648,3900.0,-214.35199999999986,-5.496205128205131
2023-06-02,JNJ,Healthcare,Johnson & Johnson,35.0,165.0,156.97,143.8092,7659700,0.01572364,-0.04700395,5033.322,5775.0,-741.6779999999999,-12.842909090909089
2023-06-02,JPM,Financials,JPMorgan Chase & Co.,25.0,150.0,140.47,130.6016,12922500,0.0210062,-0.090169,3265.04,3750.0,-484.96000000000004,-12.932266666666672
2023-06-02,KO,Consumer,The Coca-Cola Company,60.0,58.0,61.16,55.5689,15259800,0.01933229,0.07002372,3334.134,3480.0,-145.86599999999999,-4.191551724137932
2023-06-02,MSFT,Technology,Microsoft Corporation,30.0,290.0,335.4,327.6475,25873800,0.00847942,0.0160797,9829.425,8700.0,1129.4249999999993,12.981896551724132
2023-06-02,NVDA,Technology,NVIDIA Corporation,40.0,220.0,39.327,39.2465,482731000,-0.01113922,0.30707951,1569.86,8800.0,-7230.14,-82.16068181818183
2023-06-02,PFE,Healthcare,Pfizer Inc.,100.0,48.0,38.36,31.8287,22736400,0.00894233,-0.28681575,3182.8700000000003,4800.0,-1617.1299999999997,-33.69020833333333
2023-06-02,PG,Consumer,The Procter & Gamble Company,40.0,155.0,146.52,135.5506,6124400,0.01778316,-0.06663141,5422.024,6200.0,-777.9759999999997,-12.547999999999998
2023-06-02,UNH,Healthcare,UnitedHealth Group Incorporated,10.0,470.0,499.58,468.2848,3064500,0.0120534,0.01095005,4682.848,4700.0,-17.152000000000044,-0.3649361702127621
2023-06-02,V,Financials,Visa Inc.,20.0,210.0,228.79,223.6263,5897100,0.01011076,0.04512727,4472.526,4200.0,272.52599999999984,6.48871428571428
2023-06-02,XOM,Energy,ExxonMobil Holdings Corporation,45.0,72.0,105.76,95.6707,14112000,0.02322042,0.75894034,4305.1815,3240.0,1065.1814999999997,32.87597222222222
2023-06-05,AAPL,Technology,Apple Inc.,50.0,145.0,179.58,177.0972,121946500,-0.00757138,-0.00473475,8854.859999999999,7250.0,1604.8599999999988,22.135999999999992
2023-06-05,AMZN,Consumer,"Amazon.com, Inc.",30.0,140.0,125.3,125.3,47950100,0.0084507,-0.26469078,3759.0,4200.0,-441.0,-10.500000000000002
